carat;depth;table;price;quality
1.01;62.5;62.0;6089;Good
1.31;60.0;57.0;6089;Premium
1.11;61.7;57.0;6090;Ideal
2.06;64.3;58.0;6091;Good
1.37;62.2;55.0;6091;Ideal
1.03;59.5;60.0;6091;Premium
1.21;59.0;60.0;6092;Premium
1.35;60.5;62.0;6093;Premium
1.28;62.6;55.0;6093;Premium
1.28;60.2;58.0;6093;Premium
0.99;61.8;57.0;6094;Very Good
1.04;62.3;54.0;6095;Very Good
1.14;62.6;56.0;6095;Ideal
1.14;60.2;58.0;6095;Premium
1.54;61.8;57.0;6095;Ideal
1.24;62.5;56.0;6095;Ideal
1.31;59.6;58.0;6095;Premium
1.05;63.0;57.0;6096;Premium
1.44;63.2;55.0;6096;Ideal
1.08;63.2;60.0;6096;Very Good
1.01;63.0;57.0;6097;Ideal
1.0;60.9;60.0;6097;Premium
1.29;61.9;57.0;6097;Ideal
1.29;61.5;57.0;6097;Ideal
1.01;59.9;61.0;6097;Premium
1.01;63.3;57.0;6097;Very Good
1.01;61.1;59.0;6097;Premium
1.01;62.0;59.0;6097;Premium
1.01;63.0;58.0;6097;Premium
1.01;62.4;58.0;6097;Premium
1.01;62.7;58.0;6097;Premium
1.01;63.6;59.0;6097;Good
1.01;62.1;60.0;6097;Premium
1.21;61.7;56.0;6098;Premium
1.0;58.1;62.0;6098;Very Good
1.0;63.8;58.0;6098;Good
1.0;58.4;63.0;6098;Very Good
1.2;62.6;58.0;6098;Very Good
1.12;61.3;63.0;6098;Very Good
1.21;61.1;56.0;6098;Ideal
1.21;58.8;60.0;6098;Premium
1.1;60.7;55.0;6098;Premium
1.29;61.3;58.0;6099;Very Good
1.23;62.2;55.0;6100;Ideal
1.31;63.7;55.0;6101;Very Good
1.07;61.9;60.0;6101;Very Good
1.02;60.3;60.0;6103;Very Good
1.02;61.5;57.0;6104;Very Good
1.51;58.1;64.0;6104;Good
1.01;61.7;57.0;6104;Ideal
1.01;61.9;56.0;6105;Very Good
1.21;61.8;57.0;6105;Ideal
1.15;62.4;54.0;6106;Ideal
1.01;59.2;56.0;6108;Premium
1.01;60.6;61.0;6108;Premium
1.01;63.1;60.0;6108;Very Good
1.01;62.9;58.0;6108;Premium
1.01;62.4;56.0;6108;Ideal
1.01;58.5;61.0;6108;Premium
1.01;63.1;59.0;6108;Very Good
1.01;62.4;58.0;6108;Premium
1.01;61.8;56.0;6108;Ideal
1.01;62.7;56.0;6108;Ideal
1.01;61.9;55.0;6108;Ideal
1.01;62.0;59.0;6108;Premium
1.01;61.6;60.0;6108;Premium
1.47;65.9;59.0;6108;Fair
1.01;62.1;54.0;6108;Premium
1.01;61.5;60.0;6108;Premium
1.01;59.2;59.0;6108;Premium
1.01;64.0;59.0;6109;Good
1.12;61.8;55.0;6110;Ideal
1.15;62.5;59.0;6110;Very Good
1.24;61.7;57.0;6111;Ideal
1.07;60.2;55.0;6112;Premium
1.62;64.2;62.0;6112;Good
1.04;61.9;57.0;6112;Ideal
1.18;62.5;55.0;6112;Ideal
1.25;62.4;55.0;6113;Very Good
1.01;67.0;57.0;6113;Good
1.06;61.8;56.0;6114;Ideal
1.0;63.4;57.0;6115;Very Good
1.5;63.2;52.0;6115;Very Good
1.0;62.0;62.0;6115;Premium
1.0;59.2;60.0;6115;Premium
1.0;64.8;61.0;6115;Fair
1.0;65.0;59.0;6115;Fair
1.12;61.6;58.0;6115;Premium
1.04;59.9;56.0;6115;Premium
1.0;60.6;59.0;6115;Premium
1.27;62.6;59.0;6116;Premium
1.29;61.1;59.0;6116;Premium
1.33;61.3;57.0;6118;Ideal
1.07;62.5;57.0;6120;Very Good
1.22;61.5;58.0;6121;Premium
1.22;62.5;55.0;6121;Premium
1.1;59.6;60.0;6121;Premium
1.22;61.1;58.0;6121;Premium
1.04;60.0;58.0;6122;Premium
1.04;62.2;58.0;6122;Premium
1.03;61.2;56.0;6123;Ideal
1.07;63.0;57.0;6124;Premium
0.9;64.2;56.0;6124;Good
1.35;61.9;56.0;6124;Ideal
1.24;62.6;59.0;6125;Premium
1.21;62.3;59.0;6125;Very Good
1.24;61.4;62.0;6125;Premium
1.02;62.0;59.0;6126;Very Good
1.29;61.9;58.0;6126;Very Good
1.01;62.7;60.0;6126;Good
1.53;60.1;59.0;6126;Premium
1.19;62.8;57.0;6127;Very Good
1.01;62.7;60.0;6128;Very Good
1.06;61.8;57.0;6128;Ideal
1.11;61.3;56.0;6129;Ideal
1.52;64.9;58.0;6129;Fair
1.2;58.9;60.0;6129;Premium
1.2;61.0;58.0;6129;Premium
1.2;61.2;57.0;6129;Premium
1.2;62.9;56.0;6129;Premium
1.2;62.1;58.0;6129;Premium
1.2;61.4;58.0;6130;Very Good
1.05;59.5;56.0;6132;Very Good
1.01;63.6;56.0;6132;Very Good
1.12;59.9;57.0;6132;Very Good
1.5;61.5;58.0;6132;Premium
1.01;59.8;61.0;6132;Ideal
1.01;60.4;61.0;6132;Ideal
1.22;61.7;54.9;6132;Ideal
1.01;61.1;55.0;6132;Ideal
1.0;62.3;60.0;6132;Premium
1.5;62.9;57.0;6132;Premium
1.16;62.5;58.0;6132;Premium
1.04;62.2;57.0;6133;Ideal
1.0;61.2;60.0;6133;Ideal
1.13;62.0;55.0;6133;Ideal
1.09;61.9;57.0;6133;Ideal
1.09;62.7;56.0;6133;Ideal
1.24;60.0;58.0;6134;Very Good
1.21;63.0;57.0;6134;Ideal
1.21;62.0;60.0;6135;Ideal
1.66;62.1;58.0;6135;Ideal
1.31;60.7;58.0;6137;Premium
1.04;58.9;58.0;6138;Very Good
1.51;62.0;58.0;6139;Very Good
1.17;61.5;57.0;6139;Ideal
1.4;62.7;57.0;6139;Ideal
1.3;62.8;58.0;6140;Very Good
1.2;60.2;57.0;6140;Ideal
1.29;62.1;57.0;6140;Premium
1.29;62.1;58.0;6140;Premium
1.29;62.2;58.0;6140;Premium
1.29;62.0;59.0;6140;Premium
1.29;57.9;59.0;6140;Good
1.04;61.2;55.0;6141;Very Good
1.12;60.3;57.0;6143;Ideal
1.14;61.9;58.0;6144;Premium
1.4;63.5;58.0;6145;Very Good
1.24;58.9;58.0;6145;Premium
1.03;59.6;57.0;6146;Ideal
1.05;61.8;58.0;6146;Premium
1.1;61.4;55.0;6146;Ideal
1.03;62.1;57.0;6146;Premium
1.03;62.3;57.0;6146;Premium
1.4;62.4;57.0;6147;Premium
1.96;66.8;55.0;6147;Fair
1.32;62.6;62.0;6147;Good
1.37;62.4;58.0;6148;Very Good
1.3;61.1;58.0;6149;Very Good
1.3;61.1;58.0;6149;Very Good
1.22;60.6;58.0;6149;Premium
2.08;61.7;57.0;6150;Premium
1.23;58.5;62.0;6150;Premium
1.04;58.9;64.0;6151;Good
1.01;62.8;58.0;6152;Very Good
1.01;61.9;58.0;6152;Very Good
1.23;62.4;57.0;6152;Ideal
1.33;59.0;64.0;6152;Good
1.22;62.4;58.0;6153;Premium
1.03;62.3;59.0;6153;Very Good
1.09;60.6;62.0;6153;Premium
1.0;62.5;54.0;6154;Premium
1.22;59.3;59.0;6156;Premium
1.51;66.0;57.0;6156;Fair
1.19;61.1;58.0;6157;Very Good
1.02;61.3;56.0;6157;Ideal
1.36;58.4;59.0;6157;Premium
1.02;62.8;56.0;6158;Ideal
1.01;61.6;57.0;6159;Ideal
1.01;62.7;56.0;6159;Very Good
1.01;62.5;59.0;6159;Very Good
1.01;62.0;59.0;6159;Very Good
1.01;61.5;57.0;6159;Very Good
1.01;63.1;60.0;6159;Good
1.01;61.3;61.0;6159;Very Good
1.01;61.7;57.0;6159;Very Good
1.01;60.7;60.0;6159;Premium
1.01;65.8;55.0;6159;Good
1.18;61.6;59.0;6159;Premium
1.0;61.9;58.0;6160;Premium
1.2;61.5;54.0;6160;Ideal
1.0;57.4;58.0;6160;Good
1.27;63.2;56.0;6162;Very Good
1.0;65.7;55.0;6163;Good
1.01;62.4;59.0;6163;Premium
1.17;62.4;57.0;6163;Premium
1.03;62.9;56.0;6164;Very Good
1.28;60.0;60.0;6164;Premium
1.28;62.0;57.0;6164;Premium
1.01;63.0;58.0;6165;Premium
1.05;62.6;56.0;6165;Ideal
1.23;60.7;61.0;6165;Good
0.3;61.3;56.0;605;Ideal
0.3;59.6;59.0;605;Premium
0.3;61.7;60.0;605;Very Good
0.3;61.5;56.0;605;Ideal
0.3;63.6;55.0;605;Good
0.3;61.7;56.0;605;Very Good
0.3;62.0;60.0;605;Very Good
0.3;60.9;56.0;605;Ideal
0.3;62.1;60.0;605;Very Good
0.3;62.5;58.0;605;Premium
0.3;60.6;60.0;605;Premium
0.3;62.1;55.0;605;Ideal
0.27;61.2;60.0;606;Very Good
0.4;62.1;57.0;606;Very Good
0.36;61.8;57.8;606;Very Good
0.4;61.3;56.0;606;Ideal
0.35;62.5;58.0;606;Premium
0.35;61.3;54.0;606;Ideal
0.35;63.6;56.0;606;Good
0.38;60.1;60.0;606;Very Good
0.3;61.8;55.0;606;Ideal
0.3;59.5;56.0;606;Ideal
0.41;64.3;55.0;606;Good
0.37;61.4;56.0;606;Ideal
0.32;64.0;55.0;607;Very Good
0.29;61.6;56.0;607;Very Good
0.29;62.0;55.0;607;Very Good
0.29;61.5;57.0;607;Very Good
0.29;61.4;56.0;607;Very Good
0.29;61.6;55.0;607;Ideal
1.29;62.8;58.0;6166;Very Good
1.04;59.6;62.0;6166;Very Good
1.04;59.1;60.0;6166;Very Good
1.1;60.0;57.0;6166;Ideal
1.2;62.4;56.0;6167;Very Good
1.08;62.0;57.0;6168;Very Good
1.12;61.6;56.0;6168;Ideal
1.02;63.4;59.0;6169;Very Good
1.2;61.9;54.0;6169;Ideal
1.06;59.8;56.0;6169;Very Good
1.02;62.7;58.0;6169;Premium
1.02;63.2;57.0;6169;Very Good
1.02;62.8;57.0;6169;Ideal
1.02;59.2;59.0;6169;Premium
1.02;62.1;59.0;6169;Premium
1.02;60.5;54.0;6169;Premium
1.02;59.8;58.0;6169;Premium
1.02;61.9;53.0;6169;Ideal
1.32;62.3;58.0;6171;Premium
1.32;62.2;58.0;6171;Premium
1.51;63.2;58.0;6171;Very Good
1.23;62.4;60.0;6172;Premium
1.51;61.3;55.0;6173;Premium
1.04;61.4;57.0;6173;Ideal
1.05;63.7;59.0;6174;Good
1.05;59.3;58.0;6174;Premium
1.28;57.6;62.0;6175;Good
1.49;62.6;54.0;6175;Ideal
1.38;60.2;59.0;6175;Premium
1.01;64.2;60.0;6176;Good
1.01;65.6;61.0;6176;Fair
1.01;62.6;58.0;6176;Premium
1.01;62.9;57.0;6176;Ideal
1.01;64.0;58.0;6176;Good
1.01;62.0;60.0;6176;Premium
1.04;62.6;55.0;6177;Ideal
1.04;61.4;57.0;6177;Ideal
1.04;61.9;57.0;6177;Very Good
1.04;62.5;58.0;6177;Premium
1.2;62.0;57.0;6177;Very Good
1.04;61.8;56.0;6177;Very Good
1.0;62.4;62.0;6177;Good
1.11;61.4;57.5;6178;Good
1.03;62.4;57.0;6178;Ideal
1.21;61.1;57.0;6180;Ideal
1.21;61.8;58.0;6180;Premium
1.05;62.8;58.0;6181;Premium
1.37;62.8;57.0;6181;Premium
1.05;61.8;58.0;6181;Premium
1.2;61.4;58.0;6182;Premium
1.2;64.2;60.0;6182;Good
1.0;63.2;59.0;6183;Good
1.0;62.2;57.0;6183;Very Good
1.0;63.5;60.0;6183;Good
1.0;62.9;59.0;6183;Very Good
1.53;62.8;58.0;6183;Premium
1.23;61.1;58.0;6183;Ideal
1.03;62.5;59.0;6183;Premium
1.03;62.1;56.0;6183;Ideal
1.22;62.7;59.0;6184;Premium
1.54;61.6;55.0;6186;Ideal
1.26;61.4;60.0;6186;Ideal
1.0;63.9;60.0;6187;Good
1.3;58.1;59.0;6188;Premium
1.21;62.9;57.0;6189;Very Good
1.21;62.9;57.0;6189;Very Good
1.0;60.8;61.0;6189;Good
1.0;62.8;61.0;6189;Good
1.0;61.2;61.0;6190;Very Good
1.21;62.2;60.0;6190;Very Good
1.33;62.4;55.0;6190;Ideal
1.21;62.0;57.0;6190;Ideal
1.18;62.3;55.6;6191;Ideal
1.02;62.3;57.0;6191;Ideal
1.2;62.6;59.0;6192;Very Good
1.0;62.4;60.0;6192;Good
1.14;61.3;62.0;6194;Very Good
1.21;62.2;56.0;6194;Very Good
1.0;63.7;52.0;6194;Good
1.54;60.9;61.0;6194;Premium
1.58;59.1;59.0;6194;Premium
1.02;60.2;58.0;6195;Very Good
1.01;59.1;59.0;6196;Very Good
1.0;60.3;58.0;6196;Very Good
1.05;60.7;60.0;6196;Ideal
1.19;62.6;56.0;6198;Premium
1.2;62.4;60.0;6199;Very Good
1.23;59.3;59.0;6199;Premium
1.23;60.6;56.0;6199;Ideal
1.35;62.3;57.0;6199;Ideal
1.23;62.1;56.0;6199;Ideal
1.07;62.3;56.0;6200;Ideal
1.22;61.4;58.0;6201;Ideal
1.54;59.3;59.0;6202;Premium
1.16;62.3;56.0;6202;Premium
1.33;62.5;61.0;6203;Very Good
1.08;61.3;56.0;6203;Ideal
1.01;62.5;59.0;6204;Very Good
1.01;59.2;60.0;6204;Very Good
1.02;61.4;56.5;6204;Very Good
1.04;62.3;54.0;6206;Premium
1.23;61.1;60.0;6206;Premium
1.0;61.4;60.0;6207;Very Good
1.0;62.7;59.0;6208;Very Good
0.9;62.2;58.0;6208;Very Good
1.0;62.8;57.0;6209;Premium
1.12;62.1;57.0;6209;Ideal
1.0;62.8;57.0;6209;Ideal
1.0;61.6;55.0;6209;Premium
1.1;60.0;59.0;6209;Premium
1.0;63.8;58.0;6209;Good
1.0;62.9;56.0;6209;Premium
1.2;64.0;56.0;6209;Good
1.5;68.1;59.0;6209;Fair
1.2;62.1;56.5;6210;Ideal
1.28;62.1;62.0;6210;Premium
1.0;64.9;52.0;6210;Fair
1.06;60.1;58.0;6212;Very Good
1.06;63.1;59.0;6212;Good
1.01;60.2;58.0;6213;Very Good
1.07;61.9;60.0;6213;Premium
1.03;62.3;59.0;6214;Premium
1.52;62.2;59.0;6214;Premium
1.24;60.1;58.0;6215;Premium
1.02;61.9;62.0;6215;Premium
1.51;58.1;64.0;6215;Good
1.48;59.7;59.0;6216;Premium
1.0;61.6;54.0;6216;Premium
1.22;60.3;59.0;6217;Premium
1.06;59.4;59.0;6217;Very Good
1.03;63.4;62.0;6218;Very Good
1.02;62.7;59.0;6220;Premium
1.01;62.7;58.0;6221;Premium
1.01;62.9;58.0;6221;Very Good
1.01;63.0;60.0;6221;Very Good
1.01;62.5;58.0;6221;Good
1.01;63.7;56.0;6221;Good
1.01;62.6;58.0;6221;Good
1.32;65.2;58.0;6221;Fair
1.12;61.8;55.0;6222;Ideal
1.0;63.1;57.0;6223;Good
1.62;64.2;62.0;6223;Good
1.21;61.5;58.0;6223;Premium
1.47;60.0;58.0;6223;Premium
1.05;59.7;57.0;6224;Very Good
1.5;61.8;60.0;6224;Premium
1.5;63.8;56.0;6224;Good
1.09;61.8;55.0;6225;Ideal
1.09;61.4;56.0;6225;Ideal
1.31;62.3;56.0;6225;Ideal
1.21;60.2;58.0;6229;Very Good
1.03;58.9;59.0;6229;Premium
1.03;60.3;56.0;6229;Ideal
1.25;62.2;60.0;6230;Premium
0.9;61.7;56.0;6230;Ideal
1.24;62.0;58.0;6232;Ideal
1.07;62.5;57.0;6232;Premium
1.04;63.4;55.0;6232;Very Good
1.23;61.9;58.0;6233;Very Good
1.0;58.9;60.0;6235;Ideal
1.31;62.3;56.0;6236;Premium
1.31;61.4;60.0;6236;Premium
1.28;62.6;58.0;6236;Premium
1.34;61.7;59.0;6237;Very Good
1.34;63.0;57.0;6237;Very Good
1.22;61.5;58.0;6237;Premium
0.9;62.9;56.0;6237;Ideal
1.53;63.9;59.0;6238;Good
1.02;62.0;59.0;6238;Premium
1.02;61.4;59.0;6238;Premium
1.01;60.5;60.0;6239;Very Good
1.01;60.7;63.0;6239;Very Good
1.01;59.9;59.0;6239;Premium
1.01;61.6;56.0;6239;Ideal
1.26;62.0;55.0;6239;Ideal
1.06;61.8;57.0;6240;Ideal
1.03;61.8;56.0;6241;Ideal
1.11;61.3;56.0;6241;Ideal
1.01;62.3;58.0;6244;Premium
1.01;61.5;58.0;6244;Premium
1.0;62.9;59.0;6245;Very Good
1.56;64.0;57.0;6246;Good
1.56;63.7;54.0;6246;Good
1.3;62.7;58.0;6246;Premium
1.01;58.7;62.0;6247;Good
1.0;62.4;58.0;6248;Good
1.21;62.4;58.0;6248;Very Good
1.0;62.6;56.0;6249;Very Good
1.06;61.7;55.1;6249;Ideal
1.03;61.9;57.0;6250;Ideal
1.01;60.8;63.0;6250;Good
1.22;63.5;56.0;6250;Good
1.2;60.7;60.0;6250;Premium
1.2;62.4;58.0;6250;Premium
1.2;59.9;59.0;6250;Premium
1.0;64.0;58.0;6250;Good
1.5;61.1;59.0;6250;Premium
1.5;64.6;59.0;6250;Fair
1.39;60.3;57.0;6252;Ideal
1.35;60.5;56.0;6254;Premium
1.24;61.3;57.0;6254;Ideal
1.04;62.2;56.6;6255;Ideal
1.05;61.3;57.0;6255;Ideal
1.53;61.8;56.0;6255;Ideal
1.14;61.9;58.0;6256;Premium
1.14;58.9;59.0;6256;Premium
1.33;61.0;60.0;6256;Premium
1.24;60.2;58.0;6257;Premium
1.01;58.8;63.0;6257;Very Good
1.01;59.2;59.0;6257;Very Good
1.01;61.9;58.0;6257;Very Good
1.01;62.2;54.0;6257;Ideal
1.09;62.8;54.0;6259;Ideal
1.04;62.6;53.0;6260;Ideal
1.38;61.8;56.0;6260;Ideal
1.37;62.4;58.0;6260;Premium
1.3;61.1;58.0;6261;Premium
1.21;60.0;60.0;6261;Premium
1.21;63.0;57.0;6261;Premium
1.54;63.3;60.0;6261;Good
1.21;62.6;55.0;6261;Ideal
1.0;62.0;56.0;6261;Ideal
1.07;62.5;56.0;6262;Very Good
1.12;62.9;57.0;6262;Very Good
1.0;62.4;60.0;6263;Very Good
1.31;61.7;59.0;6263;Very Good
1.02;61.8;57.0;6264;Ideal
1.01;61.7;60.0;6265;Very Good
1.51;63.8;59.0;6266;Good
1.51;60.0;60.0;6266;Premium
1.0;63.3;55.0;6267;Good
1.01;63.1;56.0;6267;Very Good
1.01;60.8;59.0;6268;Very Good
1.0;57.4;58.0;6268;Fair
1.01;61.4;59.0;6270;Very Good
1.01;63.6;59.0;6270;Very Good
1.01;59.1;56.0;6271;Fair
1.01;62.4;56.0;6271;Premium
1.01;58.9;58.0;6271;Premium
1.01;62.7;58.0;6271;Premium
1.01;62.3;58.0;6271;Premium
1.01;60.8;61.0;6271;Good
1.01;63.1;60.0;6271;Very Good
1.01;61.3;61.0;6271;Premium
1.01;61.1;60.0;6271;Fair
1.01;61.6;59.0;6271;Premium
1.01;62.5;58.0;6271;Premium
1.01;61.6;57.0;6271;Ideal
1.01;60.4;59.0;6271;Premium
1.0;62.8;62.0;6272;Premium
1.18;62.2;55.0;6272;Ideal
1.0;61.6;58.0;6272;Premium
1.6;65.0;56.0;6272;Fair
1.0;57.4;62.0;6272;Good
1.0;62.3;54.0;6272;Ideal
1.0;60.1;57.0;6272;Premium
1.0;63.8;58.0;6272;Good
1.0;59.9;59.0;6272;Premium
1.07;62.3;57.0;6274;Very Good
1.07;62.4;57.0;6274;Premium
1.19;62.0;56.4;6275;Ideal
1.0;61.1;58.0;6275;Good
1.26;62.7;58.0;6277;Ideal
1.54;61.5;61.0;6278;Premium
1.22;63.4;57.0;6278;Very Good
1.04;59.6;62.0;6278;Premium
1.04;59.1;60.0;6278;Premium
1.36;61.5;58.0;6279;Very Good
1.05;62.2;55.8;6279;Ideal
1.21;60.3;60.0;6279;Ideal
1.0;60.7;62.0;6279;Good
1.29;62.2;57.0;6279;Premium
1.35;62.3;57.0;6281;Ideal
1.2;60.8;60.0;6282;Premium
1.0;62.5;58.0;6283;Very Good
1.32;62.2;58.0;6283;Premium
1.01;63.8;56.0;6283;Good
1.1;60.5;60.0;6284;Premium
1.0;64.0;59.0;6285;Very Good
1.0;57.3;64.0;6285;Fair
1.18;60.8;58.0;6286;Very Good
1.04;62.0;59.0;6286;Ideal
1.04;59.4;58.0;6286;Ideal
1.01;58.8;59.0;6288;Very Good
1.01;60.8;58.0;6288;Very Good
1.01;59.4;61.0;6288;Very Good
1.23;61.2;55.0;6288;Ideal
1.32;62.3;57.0;6288;Ideal
1.09;61.3;56.0;6288;Ideal
1.01;61.7;58.0;6288;Good
1.01;62.1;58.0;6288;Good
1.22;62.3;58.0;6288;Premium
0.9;62.2;60.0;6289;Very Good
1.01;63.7;56.0;6289;Very Good
2.49;66.3;58.0;6289;Fair
1.23;60.6;54.0;6289;Ideal
1.23;62.4;56.0;6289;Ideal
1.3;62.7;57.0;6290;Very Good
1.04;61.4;57.0;6290;Ideal
1.04;62.5;58.0;6290;Premium
0.29;61.4;57.0;607;Ideal
0.29;60.7;54.0;607;Ideal
0.29;61.9;56.0;607;Ideal
0.36;61.6;56.0;607;Ideal
0.29;62.1;55.0;607;Ideal
0.29;62.3;55.0;607;Ideal
0.29;62.8;54.0;607;Ideal
0.35;61.5;54.0;607;Ideal
0.29;62.2;55.0;607;Ideal
0.29;60.7;57.0;607;Ideal
0.29;62.1;55.0;607;Ideal
0.34;62.7;57.0;607;Ideal
0.31;63.9;55.0;607;Good
0.24;61.8;56.0;608;Very Good
0.24;61.7;56.0;608;Very Good
0.24;60.6;59.0;608;Very Good
0.24;62.2;56.0;608;Very Good
0.24;62.4;54.0;608;Very Good
0.24;62.2;57.0;608;Very Good
0.24;62.3;56.0;608;Very Good
0.24;60.4;56.0;608;Very Good
0.24;62.5;55.0;608;Very Good
0.37;63.5;59.0;608;Very Good
0.37;61.0;56.0;608;Ideal
0.36;59.3;59.0;608;Premium
0.36;62.4;58.0;608;Premium
0.36;60.8;58.0;608;Premium
0.36;61.9;56.0;608;Premium
0.3;61.1;59.0;608;Premium
0.3;61.6;56.0;608;Ideal
1.04;61.8;56.0;6290;Ideal
1.04;61.9;57.0;6290;Ideal
1.0;62.4;62.0;6290;Premium
1.04;62.6;55.0;6290;Ideal
1.04;62.6;56.0;6290;Premium
1.0;62.9;57.0;6290;Ideal
1.0;62.3;58.0;6290;Premium
1.01;63.5;57.0;6291;Very Good
1.23;61.4;59.0;6291;Premium
1.51;65.4;60.0;6291;Fair
0.95;61.7;56.0;6291;Ideal
1.51;64.5;59.0;6291;Fair
1.11;61.4;58.0;6291;Ideal
1.21;60.5;58.0;6292;Ideal
1.03;61.9;59.0;6294;Very Good
1.32;62.9;57.0;6294;Very Good
1.01;62.0;54.9;6295;Ideal
1.01;59.6;59.0;6295;Ideal
1.01;62.0;57.0;6295;Ideal
1.01;60.6;58.0;6295;Ideal
1.0;60.8;55.0;6296;Very Good
1.06;60.4;58.0;6296;Premium
1.0;63.5;60.0;6296;Very Good
1.0;62.9;59.0;6296;Premium
1.0;62.2;57.0;6296;Premium
1.0;63.2;59.0;6296;Very Good
1.21;62.1;60.0;6299;Good
1.03;62.2;56.0;6299;Ideal
1.54;61.6;55.0;6299;Ideal
1.25;60.4;59.0;6300;Premium
1.25;61.2;58.0;6300;Premium
1.32;61.2;58.0;6300;Very Good
1.5;63.5;60.0;6300;Very Good
1.29;61.6;54.0;6300;Ideal
1.15;61.9;56.0;6300;Ideal
1.15;61.8;55.0;6300;Ideal
1.5;61.7;62.0;6300;Premium
1.5;61.5;65.0;6300;Good
1.25;61.5;56.0;6300;Ideal
1.02;62.5;58.0;6301;Premium
1.02;62.6;58.0;6301;Very Good
1.16;63.4;55.0;6301;Very Good
1.21;62.9;57.0;6302;Ideal
1.3;62.3;58.0;6302;Very Good
0.9;61.6;56.0;6302;Ideal
1.2;61.1;58.0;6303;Ideal
1.0;61.2;61.0;6303;Premium
1.34;61.7;55.0;6303;Ideal
1.18;62.3;56.0;6304;Ideal
1.02;61.5;57.0;6306;Ideal
1.5;63.6;58.0;6306;Good
1.56;61.4;58.0;6306;Premium
1.3;63.4;57.0;6307;Very Good
1.03;62.4;58.0;6307;Premium
1.28;61.4;57.0;6308;Ideal
1.12;61.9;57.0;6309;Ideal
1.01;62.3;58.0;6310;Very Good
1.11;62.3;58.0;6311;Very Good
1.83;62.0;58.0;6313;Premium
1.15;62.0;55.0;6313;Ideal
1.0;63.8;59.0;6315;Very Good
2.01;70.2;57.0;6315;Fair
1.0;64.1;54.0;6315;Good
1.45;62.4;57.0;6316;Very Good
1.05;60.7;55.0;6316;Ideal
1.33;62.5;61.0;6316;Premium
1.12;61.6;54.0;6317;Ideal
1.02;61.4;57.0;6317;Ideal
1.26;61.9;58.0;6318;Very Good
1.0;62.7;58.0;6319;Very Good
1.08;63.1;57.0;6319;Very Good
1.24;59.3;60.0;6319;Premium
1.26;62.1;57.0;6320;Very Good
1.69;62.4;60.0;6320;Premium
1.71;62.8;57.0;6320;Ideal
1.14;60.4;58.0;6320;Premium
1.29;60.4;58.0;6321;Premium
1.29;61.5;55.0;6321;Ideal
1.17;62.2;57.0;6321;Ideal
1.12;62.1;57.0;6322;Ideal
1.31;61.9;59.0;6323;Premium
1.22;62.4;57.0;6323;Very Good
1.22;62.5;59.0;6323;Very Good
1.21;62.9;58.0;6324;Very Good
1.17;60.3;61.0;6324;Ideal
1.07;61.1;59.0;6324;Ideal
1.0;62.4;55.0;6324;Ideal
1.2;62.1;57.0;6324;Ideal
1.06;60.1;58.0;6325;Premium
1.06;63.1;59.0;6325;Very Good
1.01;62.7;56.0;6326;Very Good
1.3;57.1;63.0;6327;Good
1.24;60.1;58.0;6327;Premium
1.29;61.6;57.0;6327;Ideal
1.03;62.3;59.0;6327;Premium
2.14;66.4;56.0;6328;Fair
1.18;60.9;57.0;6328;Ideal
1.0;64.1;56.0;6328;Good
1.0;62.8;59.0;6328;Premium
1.0;60.5;56.0;6328;Ideal
1.0;62.2;59.0;6328;Premium
1.01;60.8;58.0;6330;Premium
1.01;63.9;58.0;6330;Good
1.26;62.2;58.0;6332;Ideal
1.01;60.6;62.0;6332;Good
1.02;62.7;59.0;6333;Premium
1.2;61.4;59.0;6333;Premium
1.02;60.6;56.0;6333;Ideal
1.04;61.1;56.0;6334;Very Good
1.22;62.1;58.0;6334;Very Good
1.3;61.6;56.0;6334;Premium
1.3;62.3;57.0;6334;Ideal
1.01;62.7;58.0;6335;Premium
1.19;62.3;55.0;6335;Ideal
1.01;63.7;56.0;6335;Good
1.01;63.0;60.0;6335;Premium
1.01;62.9;58.0;6335;Premium
1.01;60.2;58.0;6335;Premium
1.01;63.1;60.0;6335;Very Good
1.01;61.2;58.0;6335;Premium
1.17;59.6;62.0;6336;Very Good
1.31;62.5;56.0;6337;Ideal
1.37;60.9;59.0;6337;Premium
1.31;62.4;57.0;6338;Ideal
0.81;61.5;55.0;6338;Ideal
1.37;62.1;55.0;6339;Ideal
1.0;62.2;55.0;6340;Very Good
1.01;62.4;57.0;6340;Ideal
1.02;62.2;56.0;6340;Ideal
1.5;68.0;59.0;6340;Fair
1.35;62.1;58.0;6340;Premium
1.04;62.0;57.0;6342;Ideal
1.04;60.1;59.0;6342;Very Good
1.02;62.6;57.0;6342;Ideal
1.51;62.7;58.0;6342;Premium
1.51;62.3;59.0;6342;Premium
1.37;61.5;56.0;6343;Ideal
1.22;62.7;57.0;6343;Ideal
1.2;63.7;52.0;6344;Good
1.03;60.0;59.0;6344;Premium
1.1;62.7;56.0;6344;Ideal
2.0;59.7;62.0;6344;Premium
1.2;62.2;65.0;6344;Good
1.01;60.8;56.0;6346;Ideal
1.01;61.1;57.0;6346;Ideal
2.02;68.0;55.0;6346;Fair
2.02;65.6;57.0;6346;Fair
1.14;62.3;56.0;6346;Ideal
1.21;62.1;58.0;6347;Ideal
1.0;62.2;56.0;6349;Ideal
